Entity,Code,Year,Energy_use
Brunei,BRN,1974,44525.54449
Brunei,BRN,1975,53258.76892
Brunei,BRN,1976,67487.86184
Brunei,BRN,1977,70228.76909
Brunei,BRN,1978,63289.39528
Brunei,BRN,1979,63595.69036
Brunei,BRN,1980,80932.86472
Brunei,BRN,1981,75535.27626
Brunei,BRN,1982,78827.7121
Brunei,BRN,1983,80900.96547
Brunei,BRN,1984,90617.82722
Brunei,BRN,1985,92322.29382
Brunei,BRN,1986,78813.98009
Brunei,BRN,1987,78594.92938
Brunei,BRN,1988,63507.85534
Brunei,BRN,1989,71673.85048
Brunei,BRN,1990,77607.69535
Brunei,BRN,1991,85288.63212
Brunei,BRN,1992,89133.06578
Brunei,BRN,1993,83431.69341
Brunei,BRN,1994,75333.2773
Brunei,BRN,1995,87931.93676
Brunei,BRN,1996,86335.72385
Brunei,BRN,1997,87069.16952
Brunei,BRN,1998,84750.77144
Brunei,BRN,1999,84541.65148
Brunei,BRN,2000,83218.46586
Brunei,BRN,2001,75491.95603
Brunei,BRN,2002,72334.35057
Brunei,BRN,2003,82437.18409
Brunei,BRN,2004,74294.93329
Brunei,BRN,2005,70638.71886
Brunei,BRN,2006,98993.08367
Brunei,BRN,2007,100123.6573
Brunei,BRN,2008,108638.1933
Brunei,BRN,2009,92210.56716
Brunei,BRN,2010,96961.07265
Brunei,BRN,2011,114315.1433
Brunei,BRN,2012,111428.7876
Brunei,BRN,2013,87204.59026
Brunei,BRN,2014,100393.9473
Bulgaria,BGR,1971,25919.6304
Bulgaria,BGR,1972,26316.20756
Bulgaria,BGR,1973,27659.09098
Bulgaria,BGR,1974,28647.52832
Bulgaria,BGR,1975,30999.29317
Bulgaria,BGR,1976,32335.2584
Bulgaria,BGR,1977,34358.12217
Bulgaria,BGR,1978,35872.17725
Bulgaria,BGR,1979,37221.80318
Bulgaria,BGR,1980,37257.98543
Bulgaria,BGR,1981,37047.47592
Bulgaria,BGR,1982,38486.07072
Bulgaria,BGR,1983,39194.63893
Bulgaria,BGR,1984,39393.99922
Bulgaria,BGR,1985,39771.89809
Bulgaria,BGR,1986,40134.45215
Bulgaria,BGR,1987,39670.78358
Bulgaria,BGR,1988,40568.84473
Bulgaria,BGR,1989,39855.33784
Bulgaria,BGR,1990,37650.41132
Bulgaria,BGR,1991,29501.16978
Bulgaria,BGR,1992,27865.56451
Bulgaria,BGR,1993,30121.83086
Bulgaria,BGR,1994,29305.96186
Bulgaria,BGR,1995,31943.74575
Bulgaria,BGR,1996,31932.60733
Bulgaria,BGR,1997,29122.94677
Bulgaria,BGR,1998,28213.75484
Bulgaria,BGR,1999,25942.5793
Bulgaria,BGR,2000,26485.78946
Bulgaria,BGR,2001,28157.92055
Bulgaria,BGR,2002,28039.5736
Bulgaria,BGR,2003,28963.54591
Bulgaria,BGR,2004,28385.3196
Bulgaria,BGR,2005,30213.53242
Bulgaria,BGR,2006,31301.68489
Bulgaria,BGR,2007,31006.87611
Bulgaria,BGR,2008,30806.32386
Bulgaria,BGR,2009,27349.74827
Bulgaria,BGR,2010,28106.26644
Bulgaria,BGR,2011,30437.19712
Bulgaria,BGR,2012,29230.28819
Bulgaria,BGR,2013,27087.69818
Bulgaria,BGR,2014,28815.13231
Cambodia,KHM,1995,3096.651447
Cambodia,KHM,1996,3142.440019
Cambodia,KHM,1997,3104.109421
Cambodia,KHM,1998,3441.732182
Cambodia,KHM,1999,3363.112648
Cambodia,KHM,2000,3265.691556
Cambodia,KHM,2001,3216.511015
Cambodia,KHM,2002,3676.804642
Cambodia,KHM,2003,3723.241666
Cambodia,KHM,2004,3017.376647
Cambodia,KHM,2005,3011.229571
Cambodia,KHM,2006,2959.915744
Cambodia,KHM,2007,2957.586357
Cambodia,KHM,2008,2923.032142
Cambodia,KHM,2009,4193.566695
Cambodia,KHM,2010,4307.167363
Cambodia,KHM,2011,4434.926244
Cambodia,KHM,2012,4545.996276
Cambodia,KHM,2013,4617.223241
Cambodia,KHM,2014,4849.008253
Cameroon,CMR,1971,4679.933552
Cameroon,CMR,1972,4660.156462
Cameroon,CMR,1973,4637.932855
Cameroon,CMR,1974,4637.843865
Cameroon,CMR,1975,4734.147138
Cameroon,CMR,1976,4671.406977
Cameroon,CMR,1977,4858.688506
Cameroon,CMR,1978,4875.832708
Cameroon,CMR,1979,4912.910606
Cameroon,CMR,1980,4932.847161
Cameroon,CMR,1981,5024.029191
Cameroon,CMR,1982,5096.835374
Cameroon,CMR,1983,5117.59856
Cameroon,CMR,1984,5122.788361
Cameroon,CMR,1985,5158.521562
Cameroon,CMR,1986,5074.279722
Cameroon,CMR,1987,5010.499919
Cameroon,CMR,1988,5012.473992
Cameroon,CMR,1989,5041.819393
Cameroon,CMR,1990,4944.618658
Cameroon,CMR,1991,4849.563435
Cameroon,CMR,1992,4764.734119
Cameroon,CMR,1993,4794.523383
Cameroon,CMR,1994,4828.145398
Cameroon,CMR,1995,4784.279667
Cameroon,CMR,1996,4777.705462
Cameroon,CMR,1997,4791.302796
Cameroon,CMR,1998,4807.867754
Cameroon,CMR,1999,4725.324204
Cameroon,CMR,2000,4804.255489
Cameroon,CMR,2001,4737.618185
Cameroon,CMR,2002,4725.328881
Cameroon,CMR,2003,4789.639019
Cameroon,CMR,2004,4809.184676
Cameroon,CMR,2005,4709.563202
Cameroon,CMR,2006,4368.199095
Cameroon,CMR,2007,4008.118397
Cameroon,CMR,2008,3933.786323
Cameroon,CMR,2009,4137.906069
Cameroon,CMR,2010,4057.179554
Cameroon,CMR,2011,3805.327352
Cameroon,CMR,2012,3819.729136
Cameroon,CMR,2013,3907.72176
Cameroon,CMR,2014,3975.862872
Canada,CAN,1960,49444.19965
Canada,CAN,1961,50099.95537
Canada,CAN,1962,51771.64415
Canada,CAN,1963,54592.61641
Canada,CAN,1964,57028.95647
Canada,CAN,1965,59940.23395
Canada,CAN,1966,61321.09052
Canada,CAN,1967,64631.30294
Canada,CAN,1968,68285.78215
Canada,CAN,1969,70839.49311
Canada,CAN,1970,75320.3986
Canada,CAN,1971,75947.8026
Canada,CAN,1972,80637.8442
Canada,CAN,1973,82844.90027
Canada,CAN,1974,82579.37431
Canada,CAN,1975,83155.74222
Canada,CAN,1976,84579.75704
Canada,CAN,1977,86172.83396
Canada,CAN,1978,87676.74344
Canada,CAN,1979,91153.26113
Canada,CAN,1980,90763.0798
Canada,CAN,1981,87584.89339
Canada,CAN,1982,83146.87142
Canada,CAN,1983,82010.45175
Canada,CAN,1984,85381.86853
Canada,CAN,1985,86519.54828
Canada,CAN,1986,87133.27861
Canada,CAN,1987,88868.59935
Canada,CAN,1988,91353.32482
Canada,CAN,1989,92267.38511
Canada,CAN,1990,88419.10944
Canada,CAN,1991,87009.88963
Canada,CAN,1992,87947.7827
Canada,CAN,1993,89905.55971
Canada,CAN,1994,92189.14043
Canada,CAN,1995,92642.7979
Canada,CAN,1996,93466.97593
Canada,CAN,1997,93440.24393
Canada,CAN,1998,92156.47965
Canada,CAN,1999,93987.69331
Canada,CAN,2000,95860.56178
Canada,CAN,2001,93511.46739
Canada,CAN,2002,92963.12267
Canada,CAN,2003,96911.90442
Canada,CAN,2004,98170.98007
Canada,CAN,2005,97741.37999
Canada,CAN,2006,95832.54466
Canada,CAN,2007,95524.90657
Canada,CAN,2008,95310.31911
Canada,CAN,2009,90681.39249
Canada,CAN,2010,90579.9364
Canada,CAN,2011,92002.13124
Canada,CAN,2012,89845.56822
Canada,CAN,2013,89881.68825
Canada,CAN,2014,91598.97447
Canada,CAN,2015,88431.48763
Cape Verde,CPV,1990,988.0760344
Cape Verde,CPV,2004,2213.277054
Cape Verde,CPV,2005,2426.148468
Cape Verde,CPV,2006,2467.288553
Cape Verde,CPV,2007,2462.574881
Caribbean small states,,1990,21745.06094
Caribbean small states,,2000,37776.85304
Caribbean small states,,2001,40688.10193
Caribbean small states,,2002,41744.64075
Caribbean small states,,2003,45617.17969
Caribbean small states,,2004,35549.97277
Caribbean small states,,2005,39093.40496
Caribbean small states,,2006,42805.69077
Caribbean small states,,2007,44504.38791
Caribbean small states,,2008,57111.26564
Caribbean small states,,2009,56053.33707
Caribbean small states,,2010,58400.59177
Caribbean small states,,2011,57691.90995
Caribbean small states,,2012,56174.79911
Central Europe and the Baltics,,1971,30368.42946
Central Europe and the Baltics,,1972,31010.91546
Central Europe and the Baltics,,1973,32206.42603
Central Europe and the Baltics,,1974,32400.59462
Central Europe and the Baltics,,1975,34025.48063
Central Europe and the Baltics,,1976,35541.17764
Central Europe and the Baltics,,1977,37161.40865
Central Europe and the Baltics,,1978,38929.70632
Central Europe and the Baltics,,1979,39629.06567
Central Europe and the Baltics,,1980,39578.32834
Central Europe and the Baltics,,1981,37949.51745
Central Europe and the Baltics,,1982,38815.44651
Central Europe and the Baltics,,1983,38622.85693
Central Europe and the Baltics,,1984,38278.67315
Central Europe and the Baltics,,1985,39149.0592
Central Europe and the Baltics,,1986,39934.28554
Central Europe and the Baltics,,1987,40895.90105
Central Europe and the Baltics,,1988,40671.44833
Central Europe and the Baltics,,1989,39216.1836
Central Europe and the Baltics,,1990,35930.32112
Central Europe and the Baltics,,1991,32995.93882
Central Europe and the Baltics,,1992,30547.80716
Central Europe and the Baltics,,1993,30338.50302
Central Europe and the Baltics,,1994,29109.46181
Central Europe and the Baltics,,1995,30336.63661
Central Europe and the Baltics,,1996,31386.71598
Central Europe and the Baltics,,1997,30720.60737
Central Europe and the Baltics,,1998,29312.8332
Central Europe and the Baltics,,1999,27841.8022
Central Europe and the Baltics,,2000,27649.14355
Central Europe and the Baltics,,2001,28537.15533
Central Europe and the Baltics,,2002,28856.30941
Central Europe and the Baltics,,2003,29862.28259
Central Europe and the Baltics,,2004,29961.41791
Central Europe and the Baltics,,2005,30404.60854
Central Europe and the Baltics,,2006,31257.19609
Central Europe and the Baltics,,2007,31325.86817
Central Europe and the Baltics,,2008,31438.63511
Central Europe and the Baltics,,2009,29358.38963
Central Europe and the Baltics,,2010,30608.99757
Central Europe and the Baltics,,2011,30677.14875
Central Europe and the Baltics,,2012,29843.82619
Central Europe and the Baltics,,2013,29211.18217
Central Europe and the Baltics,,2014,28732.43042
Chile,CHL,1971,10387.37203
Chile,CHL,1972,10359.24723
Chile,CHL,1973,9791.775318
Chile,CHL,1974,9559.554121
Chile,CHL,1975,8505.858174
Chile,CHL,1976,8865.423305
Chile,CHL,1977,9047.409797
Chile,CHL,1978,9229.144127
Chile,CHL,1979,9614.193198
Chile,CHL,1980,9784.428491
Chile,CHL,1981,9789.707583
Chile,CHL,1982,8840.344521
Chile,CHL,1983,8999.74667
Chile,CHL,1984,9319.90035
Chile,CHL,1985,9149.184729
Chile,CHL,1986,9402.870666
Chile,CHL,1987,9543.293222
Chile,CHL,1988,10621.05203
Chile,CHL,1989,11707.35151
Chile,CHL,1990,12303.81925
Chile,CHL,1991,12379.97232
Chile,CHL,1992,13178.14314
Chile,CHL,1993,13299.92297
Chile,CHL,1994,14087.77513
Chile,CHL,1995,14920.64452
Chile,CHL,1996,16297.28941
Chile,CHL,1997,18004.361
Chile,CHL,1998,18401.2793
Chile,CHL,1999,19305.91546
Chile,CHL,2000,19177.46893
Chile,CHL,2001,18597.03834
Chile,CHL,2002,19032.1022
Chile,CHL,2003,19015.85517
Chile,CHL,2004,20030.22679
Chile,CHL,2005,20429.23594
Chile,CHL,2006,21039.37712
Chile,CHL,2007,21594.94265
Chile,CHL,2008,21169.55013
Chile,CHL,2009,20401.61747
Chile,CHL,2010,21111.65873
Chile,CHL,2011,22787.34285
Chile,CHL,2012,24998.58554
Chile,CHL,2013,25769.75898
Chile,CHL,2014,23837.88108
Chile,CHL,2015,23595.94431
China,CHN,1971,5407.172616
China,CHN,1972,5549.472083
China,CHN,1973,5625.633075
China,CHN,1974,5654.133675
China,CHN,1975,6134.689365
China,CHN,1976,6247.342128
China,CHN,1977,6712.964053
China,CHN,1978,7177.5115
China,CHN,1979,7199.477793
China,CHN,1980,7087.963927
China,CHN,1981,6944.816239
China,CHN,1982,7057.437986
China,CHN,1983,7232.821641
China,CHN,1984,7572.001769
China,CHN,1985,7649.745731
China,CHN,1986,7806.166523
China,CHN,1987,8076.132047
China,CHN,1988,8377.571596
China,CHN,1989,8421.470303
China,CHN,1990,8920.155681
China,CHN,1991,8569.58645
China,CHN,1992,8753.071345
China,CHN,1993,9165.937055
China,CHN,1994,9491.974411
China,CHN,1995,10081.28377
China,CHN,1996,10253.63297
China,CHN,1997,10138.52605
China,CHN,1998,10110.6406
China,CHN,1999,10217.24035
China,CHN,2000,10455.22245
China,CHN,2001,10802.07697
China,CHN,2002,11453.34861
China,CHN,2003,13007.36152
China,CHN,2004,14748.38568
China,CHN,2005,16208.6301
China,CHN,2006,17621.46987
China,CHN,2007,18958.88906
China,CHN,2008,19455.87491
China,CHN,2009,20683.18182
China,CHN,2010,22733.42333
China,CHN,2011,24265.84269
China,CHN,2012,25064.56648
China,CHN,2013,25746.02097
China,CHN,2014,26013.16883
Colombia,COL,1971,7124.348921
Colombia,COL,1972,6966.082603
Colombia,COL,1973,6850.902241
Colombia,COL,1974,7095.611155
Colombia,COL,1975,7251.096111
Colombia,COL,1976,7371.205268
Colombia,COL,1977,7420.234946
Colombia,COL,1978,7223.218212
Colombia,COL,1979,6894.268755
Colombia,COL,1980,7423.81492
Colombia,COL,1981,7350.634073
Colombia,COL,1982,7390.083534
Colombia,COL,1983,7462.051078
Colombia,COL,1984,7544.202896
Colombia,COL,1985,7496.525459
Colombia,COL,1986,7992.009282
Colombia,COL,1987,8095.252399
Colombia,COL,1988,8175.108411
Colombia,COL,1989,8082.369719
Colombia,COL,1990,8219.901722
Colombia,COL,1991,8155.9911
Colombia,COL,1992,8191.646537
Colombia,COL,1993,8418.241076
Colombia,COL,1994,8566.724528
Colombia,COL,1995,8572.538152
Colombia,COL,1996,8641.482394
Colombia,COL,1997,8255.22597
Colombia,COL,1998,8515.433474
Colombia,COL,1999,7503.379313
Colombia,COL,2000,7430.242133
Colombia,COL,2001,7294.096605
Colombia,COL,2002,7050.8823
Colombia,COL,2003,7100.048732
Colombia,COL,2004,7077.148121
Colombia,COL,2005,7276.861393
Colombia,COL,2006,7552.245053
Colombia,COL,2007,7414.262687
Colombia,COL,2008,7671.28698
Colombia,COL,2009,7862.394878
Colombia,COL,2010,7902.93885
Colombia,COL,2011,7832.007286
Colombia,COL,2012,7825.457737
Colombia,COL,2013,8267.27589
Colombia,COL,2014,8275.712382
Comoros,COM,1990,504.2786087
Comoros,COM,2004,662.0921993
Comoros,COM,2005,703.5497125
Comoros,COM,2006,779.7581514
Comoros,COM,2007,743.1657367
Congo,COG,1971,4204.398415
Congo,COG,1972,4223.213114
Congo,COG,1973,4140.041095
Congo,COG,1974,4093.926758
Congo,COG,1975,4045.121988
Congo,COG,1976,4301.600613
Congo,COG,1977,3974.714021
Congo,COG,1978,4010.794811
Congo,COG,1979,3893.029054
Congo,COG,1980,3917.514271
Congo,COG,1981,3921.698934
Congo,COG,1982,4037.91273
Congo,COG,1983,4392.589524
Congo,COG,1984,4129.55616
Congo,COG,1985,4178.72043
Congo,COG,1986,3998.387543
Congo,COG,1987,3953.276279
Congo,COG,1988,3744.024457
Congo,COG,1989,3782.792887
Congo,COG,1990,3751.826428
Congo,COG,1991,3812.269194
Congo,COG,1992,3664.79023
Congo,COG,1993,3588.116671
Congo,COG,1994,3010.445371
Congo,COG,1995,3342.898711
Congo,COG,1996,3062.630784
Congo,COG,1997,2848.352263
Congo,COG,1998,2770.428122
Congo,COG,1999,2650.889354
Congo,COG,2000,2559.364559
Congo,COG,2001,2791.033607
Congo,COG,2002,2736.028857
Congo,COG,2003,3140.969531
Congo,COG,2004,3240.126692
Congo,COG,2005,3399.259989
Congo,COG,2006,4293.674451
Congo,COG,2007,3685.177421
Congo,COG,2008,3810.003526
Congo,COG,2009,4209.057292
Congo,COG,2010,4445.728165
Congo,COG,2011,5754.122469
Congo,COG,2012,6423.009579
Congo,COG,2013,6425.424142
Congo,COG,2014,6274.752708
Costa Rica,CRI,1971,4950.162872
Costa Rica,CRI,1972,5154.334326
Costa Rica,CRI,1973,5471.937835
Costa Rica,CRI,1974,5222.060917
Costa Rica,CRI,1975,5517.666352
Costa Rica,CRI,1976,5424.771468
Costa Rica,CRI,1977,6154.269024
Costa Rica,CRI,1978,6487.75953
Costa Rica,CRI,1979,6527.754274
Costa Rica,CRI,1980,6117.116862
Costa Rica,CRI,1981,5592.181576
Costa Rica,CRI,1982,5307.710232
Costa Rica,CRI,1983,5082.79313
Costa Rica,CRI,1984,5369.064276
Costa Rica,CRI,1985,5383.876911
Costa Rica,CRI,1986,5501.436858
Costa Rica,CRI,1987,5716.964116
Costa Rica,CRI,1988,5712.749218
Costa Rica,CRI,1989,6203.031354
Costa Rica,CRI,1990,6301.220057
Costa Rica,CRI,1991,6518.368661
Costa Rica,CRI,1992,8204.81411
Costa Rica,CRI,1993,8162.71859
Costa Rica,CRI,1994,7843.430421
Costa Rica,CRI,1995,7809.403194
Costa Rica,CRI,1996,7655.528858
Costa Rica,CRI,1997,7571.752203
Costa Rica,CRI,1998,7359.048379
Costa Rica,CRI,1999,7943.547429
Costa Rica,CRI,2000,8513.633218
Costa Rica,CRI,2001,8411.597832
Costa Rica,CRI,2002,8704.779666
Costa Rica,CRI,2003,9200.781474
Costa Rica,CRI,2004,10741.07275
Costa Rica,CRI,2005,10583.83577
Costa Rica,CRI,2006,11289.67195
Costa Rica,CRI,2007,11999.92419
Costa Rica,CRI,2008,12040.50321
Costa Rica,CRI,2009,11818.22757
Costa Rica,CRI,2010,11887.96028
Costa Rica,CRI,2011,11767.82658
Costa Rica,CRI,2012,11825.45085
Costa Rica,CRI,2013,11967.392
Costa Rica,CRI,2014,11992.17559
Cote d'Ivoire,CIV,1971,5210.614786
Cote d'Ivoire,CIV,1972,5280.728319
Cote d'Ivoire,CIV,1973,5204.186661
Cote d'Ivoire,CIV,1974,5181.459456
Cote d'Ivoire,CIV,1975,5209.154483
Cote d'Ivoire,CIV,1976,5360.424233
Cote d'Ivoire,CIV,1977,5219.726891
Cote d'Ivoire,CIV,1978,5333.603608
Cote d'Ivoire,CIV,1979,5158.370042
Cote d'Ivoire,CIV,1980,5011.613018
Cote d'Ivoire,CIV,1981,4777.562904
Cote d'Ivoire,CIV,1982,4554.334197
Cote d'Ivoire,CIV,1983,4260.395279
Cote d'Ivoire,CIV,1984,4166.508805
Cote d'Ivoire,CIV,1985,4206.238537
Cote d'Ivoire,CIV,1986,4492.876909
Cote d'Ivoire,CIV,1987,4426.389429
Cote d'Ivoire,CIV,1988,4345.653592
Cote d'Ivoire,CIV,1989,4340.029664
Cote d'Ivoire,CIV,1990,4119.231796
Cote d'Ivoire,CIV,1991,4090.151302
Cote d'Ivoire,CIV,1992,4307.326809
Cote d'Ivoire,CIV,1993,4310.204258
Cote d'Ivoire,CIV,1994,4272.100066
Cote d'Ivoire,CIV,1995,4122.237784
Cote d'Ivoire,CIV,1996,4489.977207
Cote d'Ivoire,CIV,1997,4447.719309
Cote d'Ivoire,CIV,1998,4313.954797
Cote d'Ivoire,CIV,1999,5012.271416
Cote d'Ivoire,CIV,2000,4732.367805
Cote d'Ivoire,CIV,2001,4456.808981
Cote d'Ivoire,CIV,2002,4674.199339
Cote d'Ivoire,CIV,2003,4340.599336
Cote d'Ivoire,CIV,2004,6008.952685
Cote d'Ivoire,CIV,2005,6100.593411
Cote d'Ivoire,CIV,2006,5882.690822
Cote d'Ivoire,CIV,2007,6203.433512
Cote d'Ivoire,CIV,2008,6103.285587
Cote d'Ivoire,CIV,2009,5470.07731
Cote d'Ivoire,CIV,2010,5793.434883
Cote d'Ivoire,CIV,2011,6484.909477
Cote d'Ivoire,CIV,2012,6859.3061
Cote d'Ivoire,CIV,2013,7163.248666
Cote d'Ivoire,CIV,2014,7161.792542
Croatia,HRV,1990,23028.54354
Croatia,HRV,1991,21068.14986
Croatia,HRV,1992,19460.01328
Croatia,HRV,1993,19375.93842
Croatia,HRV,1994,18954.94416
Croatia,HRV,1995,19473.40003
Croatia,HRV,1996,20883.5257
Croatia,HRV,1997,21709.3079
Croatia,HRV,1998,22781.94525
Croatia,HRV,1999,22246.08822
Croatia,HRV,2000,22035.86761
Croatia,HRV,2001,22801.15721
Croatia,HRV,2002,23457.49521
Croatia,HRV,2003,25165.09354
Croatia,HRV,2004,25159.85312
Croatia,HRV,2005,25520.34365
Croatia,HRV,2006,25389.8721
Croatia,HRV,2007,26424.99858
Croatia,HRV,2008,25770.93201
Croatia,HRV,2009,24950.56627
Croatia,HRV,2010,24712.81117
Croatia,HRV,2011,24893.27223
Croatia,HRV,2012,23501.35022
Croatia,HRV,2013,23072.38422
Croatia,HRV,2014,22071.88694
Cuba,CUB,1971,13751.07352
Cuba,CUB,1972,13012.94724
Cuba,CUB,1973,13670.65166
Cuba,CUB,1974,14262.9041
Cuba,CUB,1975,14451.27039
Cuba,CUB,1976,15005.78339
Cuba,CUB,1977,16164.21382
Cuba,CUB,1978,16991.32137
Cuba,CUB,1979,17304.51277
Cuba,CUB,1980,17313.52306
Cuba,CUB,1981,17326.97934
Cuba,CUB,1982,17487.86074
Cuba,CUB,1983,18352.67014
Cuba,CUB,1984,17865.94907
Cuba,CUB,1985,17640.56196
Cuba,CUB,1986,17432.53457
Cuba,CUB,1987,17993.85099
Cuba,CUB,1988,18699.85097
Cuba,CUB,1989,20310.66825
Cuba,CUB,1990,19132.09597
Cuba,CUB,1991,15710.12506
Cuba,CUB,1992,13675.16271
Cuba,CUB,1993,11357.97195
Cuba,CUB,1994,11644.37112
Cuba,CUB,1995,11582.30503
Cuba,CUB,1996,12583.92209
Cuba,CUB,1997,12866.83456
Cuba,CUB,1998,12006.90477
Cuba,CUB,1999,12440.27887
Cuba,CUB,2000,13284.82516
Cuba,CUB,2001,12938.20349
Cuba,CUB,2002,12022.21244
Cuba,CUB,2003,11933.96032
Cuba,CUB,2004,11641.18517
Cuba,CUB,2005,10996.53478
Cuba,CUB,2006,10967.63183
Cuba,CUB,2007,10433.78578
Cuba,CUB,2008,11072.24762
Cuba,CUB,2009,11727.70612
Cuba,CUB,2010,12666.24137
Cuba,CUB,2011,11886.88392
Cuba,CUB,2012,12253.82982
Cuba,CUB,2013,11752.88568
Cuba,CUB,2014,11893.63937
Curacao,CUW,1971,431628.1387
Curacao,CUW,1972,420386.1165
Curacao,CUW,1973,473458.6046
Curacao,CUW,1974,436791.8684
Curacao,CUW,1975,299629.1937
Curacao,CUW,1976,329746.881
Curacao,CUW,1977,326694.5351
Curacao,CUW,1978,291066.581
Curacao,CUW,1979,294274.3735
Curacao,CUW,1980,308397.958
Curacao,CUW,1981,290769.0926
Curacao,CUW,1982,318127.2715
Curacao,CUW,1983,336140.153
Curacao,CUW,1984,230971.0805
Curacao,CUW,1985,135896.7758
Curacao,CUW,1986,129091.842
Curacao,CUW,1987,110997.1758
Curacao,CUW,1988,102064.794
Curacao,CUW,1989,110083.0389
Curacao,CUW,1990,116650.6597
Curacao,CUW,1991,117027.2626
Curacao,CUW,1992,122136.3347
Curacao,CUW,1993,102977.9563
Curacao,CUW,1994,104636.4682
Curacao,CUW,1995,105317.9318
Curacao,CUW,1996,107254.0117
Curacao,CUW,1997,188117.5213
Curacao,CUW,1998,218811.1503
Curacao,CUW,1999,170739.1568
Curacao,CUW,2000,182824.8859
Curacao,CUW,2001,197641.7775
Curacao,CUW,2002,193790.6076
Curacao,CUW,2003,181040.6302
Curacao,CUW,2004,188182.9715
Curacao,CUW,2005,176529.7608
Curacao,CUW,2006,169578.2768
Curacao,CUW,2007,188667.1535
Curacao,CUW,2008,178247.0499
Curacao,CUW,2009,181526.7853
Curacao,CUW,2010,159448.2283
Curacao,CUW,2011,186824.9227
Curacao,CUW,2012,155788.1506
Curacao,CUW,2013,136390.938
Curacao,CUW,2014,147129.5069
Cyprus,CYP,1971,10999.88923
Cyprus,CYP,1972,13824.06289
Cyprus,CYP,1973,14318.88048
Cyprus,CYP,1974,10754.80647
Cyprus,CYP,1975,10108.58039
Cyprus,CYP,1976,11611.90589
Cyprus,CYP,1977,12494.8826
Cyprus,CYP,1978,13066.50368
Cyprus,CYP,1979,14051.34393
Cyprus,CYP,1980,14671.40333
Cyprus,CYP,1981,14329.33898
Cyprus,CYP,1982,14512.20394
Cyprus,CYP,1983,15008.67639
Cyprus,CYP,1984,15435.53598
Cyprus,CYP,1985,15197.78367
Cyprus,CYP,1986,16984.58594
Cyprus,CYP,1987,19021.49218
Cyprus,CYP,1988,19098.91527
Cyprus,CYP,1989,19490.50579
Cyprus,CYP,1990,20709.57817
Cyprus,CYP,1991,20688.57465
Cyprus,CYP,1992,22780.84532
Cyprus,CYP,1993,23916.8758
Cyprus,CYP,1994,26729.49418
Cyprus,CYP,1995,23043.61595
Cyprus,CYP,1996,25092.29593
Cyprus,CYP,1997,24096.5271
Cyprus,CYP,1998,25292.64936
Cyprus,CYP,1999,24950.0768
Cyprus,CYP,2000,26346.79798
Cyprus,CYP,2001,25605.55446
Cyprus,CYP,2002,25512.46537
Cyprus,CYP,2003,27293.27641
Cyprus,CYP,2004,25139.7964
Cyprus,CYP,2005,25116.1795
Cyprus,CYP,2006,25678.16265
Cyprus,CYP,2007,26658.596
Cyprus,CYP,2008,27779.29561
Cyprus,CYP,2009,26746.79914
Cyprus,CYP,2010,25531.89147
Cyprus,CYP,2011,24484.08972
Cyprus,CYP,2012,22815.55334
Cyprus,CYP,2013,19628.94453
Cyprus,CYP,2014,19912.00319
Czech Republic,CZE,1971,53712.09331
Czech Republic,CZE,1972,53658.26827
Czech Republic,CZE,1973,52931.58355
Czech Republic,CZE,1974,48784.17707
Czech Republic,CZE,1975,50508.62906
Czech Republic,CZE,1976,51619.0989
Czech Republic,CZE,1977,54852.46121
Czech Republic,CZE,1978,51518.60384
Czech Republic,CZE,1979,54696.32083
Czech Republic,CZE,1980,53001.60469
Czech Republic,CZE,1981,53125.03194
Czech Republic,CZE,1982,53888.9002
Czech Republic,CZE,1983,54039.6614
Czech Republic,CZE,1984,55137.49357
Czech Republic,CZE,1985,55408.44078
Czech Republic,CZE,1986,56288.45481
Czech Republic,CZE,1987,57897.10501
Czech Republic,CZE,1988,56710.45103
Czech Republic,CZE,1989,55114.60227
Czech Republic,CZE,1990,55788.42916
Czech Republic,CZE,1991,50581.61745
Czech Republic,CZE,1992,49106.70477
Czech Republic,CZE,1993,47559.82103
Czech Republic,CZE,1994,46093.34291
Czech Republic,CZE,1995,46750.33075
